"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT22","WV03"
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-08-30","4.03"," 0034"," 0033","0.00",,,"65","74","55","    0","  190","  180","13.0","15.0",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-08-31","7.38"," 1428"," 1427","0.00",,,"64","70","57","    0","  200","  200","14.1","17.0",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-09-01","8.05"," 1509"," 1508","0.32",,,"59","64","53","    0","  170","  160","16.1","21.0",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-09-02","8.05"," 1202"," 0029","0.00",,,"59","63","54","    0","  190","  180","14.1","19.9",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-09-03","4.47"," 1035"," 1025","0.00",,,"60","66","53","    0","  180","  200","14.1","17.9",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-09-04","10.51"," 1122"," 1022","0.10",,,"61","67","55","    0","  180","  170","19.9","23.9",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-09-05","4.70"," 0914"," 0647","0.00",,,"58","66","50","    0","  180","  190","13.0","16.1",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-09-06","2.46"," 1317"," 1242","0.00",,,"55","67","43",,"  290","  280","10.1","13.0",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-09-07","4.92"," 0813"," 0758","0.01",,,"60","70","50","    0","  180","  190","12.1","14.1",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-09-08","6.71"," 1051"," 1053","0.60",,,"61","66","56","    0","  180","  190","15.0","19.9",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-09-09","8.28"," 1040"," 1106","0.04",,,"62","68","56","    0","  170","  190","16.1","17.9",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-09-10","6.26"," 1857"," 1857","0.30",,,"58","69","47","    0","  150","  160","33.1","38.0",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-09-11","7.38"," 1125"," 1138","0.00",,,"60","67","53","    0","  170","  180","16.1","21.0",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-09-12","5.59"," 0919"," 0818","0.00",,,"56","64","48","    0","  190","  190","14.1","17.0",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-09-13","6.71"," 1307"," 1306","0.23",,,"54","60","47","    0","  160","  150","17.0","23.0",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-09-14","8.72"," 1225"," 1139","0.26",,,"56","61","50","    0","  180","  180","17.0","21.9",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-09-15","5.59"," 2338"," 2337","0.71",,,"52","54","50","    0","  180","  180","13.0","16.1",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-09-16","10.29"," 1502"," 1504","0.26",,,"56","59","53","    0","  170","  170","19.9","23.9",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-09-17","7.16"," 0039"," 0030","0.28",,,"57","62","51","    0","  170","  170","15.0","21.0",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-09-18","6.93"," 1554"," 1308","0.13",,,"52","56","48","    0","  170","  190","15.0","19.9",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-09-19","3.13"," 1449"," 1505","0.21",,,"52","60","43","    0","  310","  310","13.0","17.0",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-09-20","4.70"," 1006"," 1005","0.01",,,"50","60","39","    0","  190","  190","14.1","17.0",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-09-21","4.47"," 0818"," 0435","0.01",,,"54","62","45","    0","  180","  170","14.1","17.9",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-09-22","0.67"," 1033"," 0945","0.34",,,"55","59","51","    0","  180","  190","6.0","6.9",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-09-23","2.91"," 0941"," 0854","0.04",,,"55","62","47","    0","  180","  180","12.1","15.0",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-09-24","2.46"," 1317"," 1327","0.01",,,"54","65","42","    0","  290","  280","12.1","14.1",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-09-25","2.24"," 1500"," 1447","0.01",,,"56","63","48","    0","  270","  280","8.1","12.1",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-09-26","2.01"," 1433"," 1340","0.01",,,"54","63","45","    0","  290","  300","8.9","12.1",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-09-27","1.79"," 1635"," 1424","0.01",,,"56","66","45","    0","  290","  330","6.9","8.9",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-09-28","1.79"," 1540"," 1552","0.01",,,"55","66","43","    0","  270","  270","8.1","8.9",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-09-29","2.68"," 1601"," 1557","0.00",,,"53","59","47","    0","  190","  180","6.9","8.9",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-09-30","4.03"," 1304"," 1419","0.01",,,"55","67","43","    0","  300","  300","15.0","17.9",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-10-01","3.36"," 1141"," 1148","0.00",,,"56","71","41","    0","   40","   40","15.0","17.0",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-10-02","1.57"," 1050"," 1126","0.01",,,"55","69","40","    0","   20","   40","10.1","13.0",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-10-03","2.91"," 2235"," 2236","0.00",,,"53","65","40","    0","  190","  180","8.1","8.9",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-10-04","3.13"," 1300"," 1256","0.01",,,"50","58","42","    0","  180","  190","8.9","12.1",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-10-05","4.25"," 2315"," 2115","0.56",,,"50","60","40","    0","  170","  140","17.0","23.0",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-10-06","6.71"," 0013"," 0539","0.11",,,"53","61","44",,"  170","  190","16.1","21.0",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-10-07","2.91"," 1123"," 1347","0.01",,,"51","60","42",,"   20","   20","8.9","10.1",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-10-08","7.61"," 0811"," 0810","1.70",,,"56","62","50",,"  160","  160","19.9","23.9",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-10-09","10.74"," 0819"," 0904","0.11",,,"53","57","48",,"  160","  160","21.0","30.0",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-10-10","6.04"," 0051"," 0112","0.08",,,"57","60","53",,"  160","  180","16.1","17.9",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-10-11","1.79"," 1333"," 1333","0.00",,,"55","61","49","    0","  190","  190","8.9","12.1",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-10-12","2.68"," 1420"," 1424","0.00",,,"56","64","47","    0","  290","  270","12.1","15.0",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-10-13","1.57"," 1143"," 1412","0.01",,,"55","64","45","    0","  300","  290","8.1","8.9",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-10-14","2.68"," 1403"," 1402","0.00",,,"56","62","50",,"  190","  180","8.9","12.1",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-10-15","8.50"," 1806"," 1750","0.09",,,"55","57","53","    0","  190","  180","17.9","25.1",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-10-16","4.92"," 0012"," 2358","0.05",,,"53","59","46","    0","  180","  170","15.0","19.9",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-10-17","12.30"," 1644"," 1643","0.58",,,"51","55","46","    0","  160","  160","28.0","38.0",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-10-18","10.07"," 0051"," 0046","0.13",,,"50","53","46","    0","  170","  180","17.9","25.9",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-10-19","8.50"," 0437"," 0416","0.01",,,"51","56","46","    0","   50","   40","17.9","23.9",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-10-20","6.93"," 1835"," 1916","0.00",,,"48","53","42","    0","  170","  190","14.1","17.0",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-10-21","4.92"," 2359"," 2359","0.03",,,"47","53","40","    0","  150","  150","14.1","16.1",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-10-22","12.30"," 0745"," 0721","0.06",,,"49","53","45","    0","  170","  170","25.9","34.9",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-10-23","5.37"," 1359"," 1356","0.08",,,"43","50","36","    0","  180","  200","15.0","17.9",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-10-24","5.59"," 2356"," 2352","0.00",,,"45","50","40","    0","  150","  170","16.1","23.0",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-10-25","8.50"," 0852"," 0723","0.01",,,"48","55","41","    0","  140","  140","21.0","28.0",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-10-26","6.71"," 1205"," 1205","0.00",,,"48","59","36","    0","   30","   40","17.0","23.9",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-10-27","2.46"," 1457"," 1456","0.01",,,"43","54","31","    0","  270","  270","8.9","10.1",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-10-28","1.34"," 1022"," 1421","0.06",,,"40","47","33","    0","  170","  200","6.9","8.1",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-10-29","14.54"," 2109"," 2025","0.14",,,"49","53","44","    0","  170","  180","38.9","53.9",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-10-30","7.83"," 0015"," 0004","0.00",,,"48","53","42","    0","  190","  210","17.0","23.9",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-10-31","2.91"," 0117"," 0115","0.01",,,"44","50","37","    0","  290","  270","15.0","21.9",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-11-01","8.50"," 2045"," 2047","1.08",,,"45","52","38","    0","  170","  160","23.9","30.0",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-11-02","2.91"," 0017"," 0016","0.51",,,"45","50","40","    0","  190","  190","12.1","15.0",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-11-03","1.79"," 1233"," 1232","0.01",,,"39","47","31","    0","  230","  220","8.1","10.1",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-11-04","0.89"," 1242"," 1241","0.00",,,"39","48","29","    0","  300","  330","6.9","8.1",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-11-05","6.04"," 2058"," 1948","0.00",,,"44","50","38","    0","  180","  190","14.1","17.9",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-11-06","4.70"," 2359"," 0010","0.94",,,"46","48","44","    0","  190","  200","12.1","15.0",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-11-07","3.36"," 0620"," 0622","0.10",,,"50","53","47","    0","   50","   40","13.0","14.1",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-11-08","5.37"," 2005"," 2005","0.01",,,"49","53","45","    0","  190","  190","13.0","15.0",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-11-09","2.91"," 0131"," 0131","0.00",,,"50","53","46",,"  200","  190","14.1","17.9",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-11-10","3.36"," 1308"," 1425","0.00",,,"48","58","38",,"   30","   30","13.0","15.0",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-11-11","6.26"," 1158"," 1158","0.00",,,"45","55","34",,"   50","   50","17.0","21.0",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-11-12","1.79"," 1200"," 1155","0.01",,,"39","48","30",,"  180","  190","8.1","8.9",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-11-13","2.68"," 0546"," 0533","0.07",,,"46","49","43",,"  190","  190","8.9","14.1",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-11-14","6.71"," 2040"," 2039","0.22",,,"53","63","43",,"  160","  160","30.0","38.0",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-11-15","12.75"," 0505"," 0253","0.34",,,"53","65","41",,"  170","  170","38.0","51.9",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-11-16","7.83"," 1322"," 1329","0.06",,,"45","52","38",,"  180","  180","29.1","36.0",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-11-17","6.93"," 2200"," 2306","0.13",,,"42","53","30",,"  150","  180","25.9","34.9",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-11-18","11.18"," 1135"," 0950","0.45",,,"44","48","40",,"  170","  160","28.0","33.1",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-11-19","1.57"," 1517"," 1327","0.00",,,"39","47","31",,"  320","  290","6.9","8.9",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-11-20","1.57"," 1431"," 1421","0.01",,,"36","44","27",,"   40","   30","6.9","8.1",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-11-21","3.13"," 2014"," 2014","0.01",,,"37","45","28",,"  190","  200","15.0","17.9",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-11-22","2.68"," 0032"," 0031","0.23",,,"43","45","41","    0","  170","  190","12.1","16.1",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-11-23","4.03"," 2209"," 2223","0.48",,,"47","50","43","    0","  180","  180","17.0","21.9",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-11-24","15.66"," 0856"," 0855","2.64",,,"52","55","49","    0","  180","  180","25.9","33.1",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-11-25","3.58"," 0604"," 2342","0.02",,,"44","50","37","    0","  300","  190","10.1","13.0",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-11-26","6.71"," 1326"," 1521","0.05",,,"40","46","34","    0","  180","  180","17.9","21.9",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-11-27","2.01"," 0424"," 0424","0.10",,,"36","44","28","    0","  300","  310","10.1","12.1",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-11-28","0.89"," 0542"," 0542","0.00",,,"33","40","26","    0","   30","   30","6.9","8.1",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-11-29","3.80"," 1648"," 1646","0.27",,,"36","42","29","    0","  170","  180","23.9","30.0",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-11-30","3.13"," 1105"," 1116","0.03",,,"37","40","33","    0","   30","   40","8.1","8.1",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-12-01","1.79"," 0642"," 0823","0.01",,,"35","38","31","    0","   40","   50","6.9","8.1",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-12-02","3.13"," 2352"," 2341","0.03",,,"40","43","37","    0","  180","  190","10.1","14.1",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-12-03","14.09"," 2028"," 1821","0.02",,,"45","46","43","    0","  170","  190","23.0","30.0",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-12-04","7.38"," 0042"," 0033","0.96",,,"43","48","38","    0","  160","  170","21.0","25.9",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-12-05","5.37"," 1435"," 1410","0.16",,,"37","41","32","    0","  180","  180","10.1","14.1",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-12-06","10.07"," 0933"," 0932","0.43",,,"35","37","33","    0","   40","   30","16.1","19.9",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-12-07","7.16"," 2309"," 2309","0.21",,,"38","41","34","    0","   40","   50","16.1","17.9",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-12-08","12.30"," 0424"," 0424","0.24",,,"44","48","40","    0","  150","  150","29.1","38.9",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-12-09","8.50"," 0242"," 0242","0.64",,,"46","50","41","    0","  180","  180","17.9","23.0",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-12-10","16.11"," 1232"," 1232","0.78",,,"50","56","43","    0","  170","  170","31.1","40.0",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-12-11","5.37"," 2350"," 0538","0.00",,,"41","49","32","    0","   40","  310","14.1","21.0",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-12-12","17.90"," 0758"," 0757","0.00",,,"45","51","39","    0","   50","   50","29.1","38.9",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-12-13","8.50"," 2019"," 2142","0.11",,,"48","56","40","    0","  160","  180","30.0","36.9",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-12-14","13.65"," 0021"," 0019","0.26",,,"49","53","45","    0","  160","  160","29.1","38.9",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-12-15","3.80"," 0434"," 0422","0.01",,,"45","50","39","    0","  180","  170","12.1","15.0",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-12-16","2.01"," 2038"," 1425","0.03",,,"39","45","33","    0","  310","  350","8.1","12.1",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-12-17","1.79"," 0740"," 0255","0.19",,,"40","44","35","    0","  310","  310","6.0","6.9",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-12-18","3.80"," 1624"," 1624","0.00",,,"47","51","43","    0","   40","   40","12.1","14.1",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-12-19","8.50"," 0820"," 0823","0.01",,,"45","50","39","    0","  180","  170","25.9","31.1",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-12-20","4.70"," 0109"," 2258","0.00",,,"40","46","33","    0","  150","  190","12.1","14.1",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-12-21","7.61"," 0448"," 0448","0.00",,,"39","43","35","    0","  180","  180","17.0","21.0",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-12-22","1.34"," 1130"," 1130","0.00",,,"39","46","31","    0","   30","   20","10.1","12.1",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-12-23","0.67"," 1250"," 2358","0.01",,,"36","43","29","    0","  350","  330","4.9","4.9",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-12-24","2.46"," 1208"," 1207","0.02",,,"38","41","34","    0","  170","  180","12.1","14.1",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-12-25","11.41"," 1545"," 1654","0.68",,,"44","49","38","    0","  150","  160","29.1","36.9",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-12-26","5.14"," 0009"," 0039","0.25",,,"43","46","39",,"  170","  160","17.0","21.9",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-12-27","8.95"," 1102"," 1101","0.00",,,"40","47","33",,"   20","   30","17.0","21.9",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-12-28","4.47"," 1541"," 1547","0.00",,,"37","45","29",,"   30","   30","8.9","10.1",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-12-29","1.79"," 1527"," 1531","0.22",,,"37","40","34",,"   40","   50","6.0","6.0",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-12-30","5.37"," 0813"," 0812","0.09",,,"39","43","35",,"   30","   40","12.1","15.0",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2004-12-31","12.75"," 2322"," 2243","0.00",,,"36","39","32","    0","   30","   40","19.9","25.9",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2005-01-01","14.99"," 1147"," 1144","0.00",,,"34","38","30","    0","   40","   30","25.1","31.1",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2005-01-02","13.20"," 0759"," 0752","0.00",,,"30","35","25","    0","   30","   40","19.9","29.1",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2005-01-03","11.41"," 2152"," 2148","0.00",,,"28","33","22","    0","   40","   30","21.9","29.1",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2005-01-04","14.54"," 0357"," 0357","0.00",,,"31","38","24","    0","   40","   40","28.0","36.0",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2005-01-05","4.70"," 0508"," 0507","0.00",,,"31","39","23","    0","   50","   50","15.0","19.9",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2005-01-06","9.40"," 2252"," 2252","0.03",,,"31","37","24","    0","   40","   50","17.9","23.9",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2005-01-07","26.40"," 2227"," 1532","0.00",,,"29","31","26","    0","   40","   40","36.0","51.0",,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","2005-01-08","20.80"," 2125"," 2335","0.00",,,"28","31","25","    0","   40","   40","31.1","38.9",,,,,,,,,,,,,,,,,,
